timestamp,rms,zcr,spectral_centroid,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
2025-12-06T22:59:42.468887,0.0019587206188589334,0.04892578125,1158.2795042891023,normal_conversation,-614.6227416992188,102.02718353271484,40.008506774902344,29.70209312438965,35.112335205078125,14.11475658416748,6.647439002990723,3.055034637451172,-0.193102166056633,12.636064529418945,12.328512191772461,9.078701972961426,0.5588003396987915
2025-12-06T22:59:42.470394,0.0019087052205577493,0.012890625,1064.1048334967695,normal_conversation,-617.3652954101562,100.16158294677734,39.319664001464844,32.595664978027344,27.41399574279785,26.605213165283203,-1.4665331840515137,8.580668449401855,0.6263126134872437,10.523090362548828,16.386592864990234,5.144782066345215,7.029576301574707
2025-12-06T22:59:42.470394,0.0022747020702809095,0.010498046875,816.5065734340355,normal_conversation,-602.9410400390625,122.1582260131836,27.182138442993164,36.93865966796875,31.3497257232666,16.009305953979492,-2.545083999633789,-3.3929107189178467,2.670189142227173,14.102251052856445,18.205886840820312,7.029955863952637,3.0605990886688232
2025-12-06T22:59:42.470394,0.0025057662278413773,0.01455078125,708.7974850884405,normal_conversation,-620.3629760742188,124.8110122680664,17.397403717041016,46.334312438964844,38.203216552734375,26.277812957763672,-2.223609447479248,-4.42436408996582,-2.41984486579895,13.3460054397583,14.358614921569824,6.822785377502441,0.9704126119613647
2025-12-06T22:59:42.470394,0.003275718539953232,0.00595703125,535.513647691527,normal_conversation,-635.6099243164062,129.81552124023438,23.367229461669922,48.91155242919922,35.11056137084961,22.566198348999023,8.963351249694824,2.8974719047546387,-6.83936071395874,13.287826538085938,19.357725143432617,7.141181945800781,-0.7144721150398254
2025-12-06T22:59:42.470394,0.02280191332101822,0.055322265625,1093.4144305309478,normal_conversation,-364.46148681640625,136.3940887451172,20.994483947753906,18.931446075439453,-17.104358673095703,10.716169357299805,-16.70383644104004,4.586386203765869,0.7522542476654053,-1.7935020923614502,6.844903469085693,-7.1656951904296875,4.930841445922852
2025-12-06T22:59:42.470394,0.02728446014225483,0.046044921875,1116.5064617706723,normal_conversation,-308.41796875,132.95675659179688,10.073005676269531,31.06980323791504,-5.0228166580200195,7.602426052093506,-36.84523391723633,-11.846652030944824,-9.909475326538086,2.059483051300049,14.465481758117676,-21.618633270263672,3.8799431324005127
2025-12-06T22:59:42.470394,0.022308362647891045,0.048828125,1060.8807578060037,normal_conversation,-327.53192138671875,150.43899536132812,11.271035194396973,10.18336296081543,-21.280902862548828,18.862857818603516,-20.454265594482422,-8.664847373962402,-6.3735551834106445,7.139597415924072,11.284345626831055,-12.82133960723877,-0.8908241391181946
2025-12-06T22:59:42.470394,0.029219096526503563,0.042431640625,1013.6549219425242,normal_conversation,-342.4779357910156,139.80545043945312,23.727670669555664,19.420516967773438,-3.1057004928588867,3.088653326034546,-12.487686157226562,-8.262340545654297,-19.744447708129883,-6.0174970626831055,14.366231918334961,-20.077640533447266,3.614004611968994
2025-12-06T22:59:42.470394,0.030352771282196045,0.049560546875,1301.2957078658335,normal_conversation,-281.90771484375,109.02412414550781,7.393777370452881,55.95988082885742,-4.1883673667907715,-13.034845352172852,-33.46103286743164,-7.7786431312561035,-2.670659303665161,-13.506647109985352,11.511072158813477,-19.754817962646484,5.972354888916016
2025-12-06T22:59:42.470394,0.022121960297226906,0.044580078125,1306.7201528622456,normal_conversation,-374.16082763671875,89.26069641113281,47.994224548339844,71.53153991699219,3.536367893218994,-8.482625007629395,-12.633870124816895,-4.487034320831299,-12.608148574829102,-9.868812561035156,11.432474136352539,-17.183773040771484,-1.6816604137420654
